schi	id	hex	url	extra
秋千椅	0492	3	https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_3_0.png	
秋千椅	0492	4	https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_4_0.png	
电子琴	0493	0	https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_0_0.png	
电子琴	0493	1	https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_1_0.png	
电子琴	0493	2	https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_2_0.png	
电子琴	0493	3	https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_3_0.png	
电子琴	0493	4	https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_4_0.png	
电子琴	0493	5	https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_5_0.png	
桌型足球台	0499	0	https://acnhcdn.com/latest/FtrIcon/FtrTablesoccer_Remake_0_0.png	
桌型足球台	0499	1	https://acnhcdn.com/latest/FtrIcon/FtrTablesoccer_Remake_1_0.png	
桌型足球台	0499	2	https://acnhcdn.com/latest/FtrIcon/FtrTablesoccer_Remake_2_0.png	
乒乓球桌	049D	0	https://acnhcdn.com/latest/FtrIcon/FtrTakkyu.png	
七夕竹	049E	0	https://acnhcdn.com/latest/FtrIcon/FtrTanabata.png	
电话亭	04A1	0	https://acnhcdn.com/latest/FtrIcon/FtrTelephonebox_Remake_0_0.png	
电话亭	04A1	1	https://acnhcdn.com/latest/FtrIcon/FtrTelephonebox_Remake_1_0.png	
电话亭	04A1	2	https://acnhcdn.com/latest/FtrIcon/FtrTelephonebox_Remake_2_0.png	
电话亭	04A1	3	https://acnhcdn.com/latest/FtrIcon/FtrTelephonebox_Remake_3_0.png	
电话亭	04A1	4	https://acnhcdn.com/latest/FtrIcon/FtrTelephonebox_Remake_4_0.png	
电话亭	04A1	5	https://acnhcdn.com/latest/FtrIcon/FtrTelephonebox_Remake_5_0.png	
电话亭	04A1	6	https://acnhcdn.com/latest/FtrIcon/FtrTelephonebox_Remake_6_0.png	
电话亭	04A1	7	https://acnhcdn.com/latest/FtrIcon/FtrTelephonebox_Remake_7_0.png	
望远镜	04A2	0	https://acnhcdn.com/latest/FtrIcon/FtrTelescope.png	
轮胎堆	04A5	0	https://acnhcdn.com/latest/FtrIcon/FtrTyres_Remake_0_0.png	
轮胎堆	04A5	1	https://acnhcdn.com/latest/FtrIcon/FtrTyres_Remake_1_0.png	
轮胎堆	04A5	2	https://acnhcdn.com/latest/FtrIcon/FtrTyres_Remake_2_0.png	
轮胎堆	04A5	3	https://acnhcdn.com/latest/FtrIcon/FtrTyres_Remake_3_0.png	
三轮车	04AF	0	https://acnhcdn.com/latest/FtrIcon/FtrTricycle_Remake_0_0.png	
三轮车	04AF	1	https://acnhcdn.com/latest/FtrIcon/FtrTricycle_Remake_1_0.png	
三轮车	04AF	2	https://acnhcdn.com/latest/FtrIcon/FtrTricycle_Remake_2_0.png	
三轮车	04AF	3	https://acnhcdn.com/latest/FtrIcon/FtrTricycle_Remake_3_0.png	
三轮车	04AF	4	https://acnhcdn.com/latest/FtrIcon/FtrTricycle_Remake_4_0.png	
鱼儿金奖杯	04B0	0	https://acnhcdn.com/latest/FtrIcon/FtrTrophyFishGold.png	
鱼儿银奖杯	04B1	0	https://acnhcdn.com/latest/FtrIcon/FtrTrophyFishSilver.png	
鱼儿铜奖杯	04B2	0	https://acnhcdn.com/latest/FtrIcon/FtrTrophyFishBronz.png	
虫类金奖杯	04B3	0	https://acnhcdn.com/latest/FtrIcon/FtrTrophyInsectGold.png	
虫类银奖杯	04B4	0	https://acnhcdn.com/latest/FtrIcon/FtrTrophyInsectSilver.png	
虫类铜奖杯	04B5	0	https://acnhcdn.com/latest/FtrIcon/FtrTrophyInsectBronz.png	
小号	04B6	0	https://acnhcdn.com/latest/FtrIcon/FtrTrumpet_Remake_0_0.png	
小号	04B6	1	https://acnhcdn.com/latest/FtrIcon/FtrTrumpet_Remake_1_0.png	
打字机	04BB	0	https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_0_0.png	
打字机	04BB	1	https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_1_0.png	
打字机	04BB	2	https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_2_0.png	
打字机	04BB	3	https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_3_0.png	
打字机	04BB	4	https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_4_0.png	
打字机	04BB	5	https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_5_0.png	
小便斗	04C1	0	https://acnhcdn.com/latest/FtrIcon/FtrWCUrinal.png	
摄影机	04C5	0	https://acnhcdn.com/latest/FtrIcon/FtrVideocamera_Remake_0_0.png	
摄影机	04C5	1	https://acnhcdn.com/latest/FtrIcon/FtrVideocamera_Remake_1_0.png	
摄影机	04C5	2	https://acnhcdn.com/latest/FtrIcon/FtrVideocamera_Remake_2_0.png	
录像带电视机	04C6	0	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_0_0.png	
录像带电视机	04C6	1	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_1_0.png	
录像带电视机	04C6	2	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_2_0.png	
录像带电视机	04C6	3	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_3_0.png	
录像带电视机	04C6	32	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_0_1.png	
录像带电视机	04C6	33	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_1_1.png	
录像带电视机	04C6	34	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_2_1.png	
录像带电视机	04C6	35	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_3_1.png	
录像带电视机	04C6	64	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_0_2.png	
录像带电视机	04C6	65	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_1_2.png	
录像带电视机	04C6	66	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_2_2.png	
录像带电视机	04C6	67	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_3_2.png	
录像带电视机	04C6	96	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_0_3.png	
录像带电视机	04C6	97	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_1_3.png	
录像带电视机	04C6	98	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_2_3.png	
录像带电视机	04C6	99	https://acnhcdn.com/latest/FtrIcon/FtrTVVideo_Remake_3_3.png	
滚筒式洗衣机	04CB	0	https://acnhcdn.com/latest/FtrIcon/FtrWashingmachineDrum_Remake_0_0.png	
滚筒式洗衣机	04CB	1	https://acnhcdn.com/latest/FtrIcon/FtrWashingmachineDrum_Remake_1_0.png	
滚筒式洗衣机	04CB	2	https://acnhcdn.com/latest/FtrIcon/FtrWashingmachineDrum_Remake_2_0.png	
滚筒式洗衣机	04CB	3	https://acnhcdn.com/latest/FtrIcon/FtrWashingmachineDrum_Remake_3_0.png	
滚筒式洗衣机	04CB	4	https://acnhcdn.com/latest/FtrIcon/FtrWashingmachineDrum_Remake_4_0.png	
滚筒式洗衣机	04CB	5	https://acnhcdn.com/latest/FtrIcon/FtrWashingmachineDrum_Remake_5_0.png	
洗脸台	04CD	0	https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_0_0.png	
洗脸台	04CD	1	https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_1_0.png	
洗脸台	04CD	2	https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_2_0.png	
桶装饮水机	04D0	0	https://acnhcdn.com/latest/FtrIcon/FtrWaterserver_Remake_0_0.png	
桶装饮水机	04D0	1	https://acnhcdn.com/latest/FtrIcon/FtrWaterserver_Remake_1_0.png	
流动厕所	04D2	0	https://acnhcdn.com/latest/FtrIcon/FtrWCPortable_Remake_0_0.png	
流动厕所	04D2	1	https://acnhcdn.com/latest/FtrIcon/FtrWCPortable_Remake_1_0.png	
流动厕所	04D2	2	https://acnhcdn.com/latest/FtrIcon/FtrWCPortable_Remake_2_0.png	
流动厕所	04D2	3	https://acnhcdn.com/latest/FtrIcon/FtrWCPortable_Remake_3_0.png	
流动厕所	04D2	4	https://acnhcdn.com/latest/FtrIcon/FtrWCPortable_Remake_4_0.png	
单间厕所	04D3	0	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_0_0.png	
单间厕所	04D3	1	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_1_0.png	
单间厕所	04D3	2	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_2_0.png	
单间厕所	04D3	3	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_3_0.png	
单间厕所	04D3	4	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_4_0.png	
单间厕所	04D3	5	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_5_0.png	
单间厕所	04D3	6	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_6_0.png	
单间厕所	04D3	32	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_0_1.png	
单间厕所	04D3	33	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_1_1.png	
单间厕所	04D3	34	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_2_1.png	
单间厕所	04D3	35	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_3_1.png	
单间厕所	04D3	36	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_4_1.png	
单间厕所	04D3	37	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_5_1.png	
单间厕所	04D3	38	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_6_1.png	
单间厕所	04D3	64	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_0_2.png	
单间厕所	04D3	65	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_1_2.png	
单间厕所	04D3	66	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_2_2.png	
单间厕所	04D3	67	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_3_2.png	
单间厕所	04D3	68	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_4_2.png	
单间厕所	04D3	69	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_5_2.png	
单间厕所	04D3	70	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_6_2.png	
单间厕所	04D3	96	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_0_3.png	
单间厕所	04D3	97	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_1_3.png	
单间厕所	04D3	98	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_2_3.png	
单间厕所	04D3	99	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_3_3.png	
单间厕所	04D3	100	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_4_3.png	
单间厕所	04D3	101	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_5_3.png	
单间厕所	04D3	102	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_6_3.png	
单间厕所	04D3	128	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_0_4.png	
单间厕所	04D3	129	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_1_4.png	
单间厕所	04D3	130	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_2_4.png	
单间厕所	04D3	131	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_3_4.png	
单间厕所	04D3	132	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_4_4.png	
单间厕所	04D3	133	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_5_4.png	
单间厕所	04D3	134	https://acnhcdn.com/latest/FtrIcon/FtrWCRoom_Remake_6_4.png	
DIY作业台	04D9	0	https://acnhcdn.com/latest/FtrIcon/FtrWorkbench_Remake_0_0.png	
DIY作业台	04D9	1	https://acnhcdn.com/latest/FtrIcon/FtrWorkbench_Remake_1_0.png	
DIY作业台	04D9	2	https://acnhcdn.com/latest/FtrIcon/FtrWorkbench_Remake_2_0.png	
DIY作业台	04D9	3	https://acnhcdn.com/latest/FtrIcon/FtrWorkbench_Remake_3_0.png	
DIY作业台	04D9	4	https://acnhcdn.com/latest/FtrIcon/FtrWorkbench_Remake_4_0.png	
DIY作业台	04D9	5	https://acnhcdn.com/latest/FtrIcon/FtrWorkbench_Remake_5_0.png	
DIY作业台	04D9	6	https://acnhcdn.com/latest/FtrIcon/FtrWorkbench_Remake_6_0.png	
DIY作业台	04D9	7	https://acnhcdn.com/latest/FtrIcon/FtrWorkbench_Remake_7_0.png	
花环	04DB	0	https://acnhcdn.com/latest/FtrIcon/FtrWreath_Remake_0_0.png	
花环	04DB	1	https://acnhcdn.com/latest/FtrIcon/FtrWreath_Remake_1_0.png	
花环	04DB	2	https://acnhcdn.com/latest/FtrIcon/FtrWreath_Remake_2_0.png	
梨子衣柜	04EF	0	https://acnhcdn.com/latest/FtrIcon/FtrFruitsClosetLR_Remake_0_0.png	
梨子衣柜	04EF	1	https://acnhcdn.com/latest/FtrIcon/FtrFruitsClosetLR_Remake_1_0.png	
木桶	04F2	0	https://acnhcdn.com/latest/FtrIcon/FtrPirateBarrel.png	
海盗大炮	04F4	0	https://acnhcdn.com/latest/FtrIcon/FtrPirateCannon.png	
海盗船舵	04F9	0	https://acnhcdn.com/latest/FtrIcon/FtrPirateWheel.png	
可可树	04FD	0	https://acnhcdn.com/latest/FtrIcon/FtrPlantCacao.png	
黄椰子	0508	0	https://acnhcdn.com/latest/FtrIcon/FtrPlantYamadoriyashi_Remake_0_0.png	
黄椰子	0508	1	https://acnhcdn.com/latest/FtrIcon/FtrPlantYamadoriyashi_Remake_1_0.png	
黄椰子	0508	2	https://acnhcdn.com/latest/FtrIcon/FtrPlantYamadoriyashi_Remake_2_0.png	
黄椰子	0508	3	https://acnhcdn.com/latest/FtrIcon/FtrPlantYamadoriyashi_Remake_3_0.png	
黄椰子	0508	4	https://acnhcdn.com/latest/FtrIcon/FtrPlantYamadoriyashi_Remake_4_0.png	
黄椰子	0508	5	https://acnhcdn.com/latest/FtrIcon/FtrPlantYamadoriyashi_Remake_5_0.png	
课椅	051C	0	https://acnhcdn.com/latest/FtrIcon/FtrSchoolChairS_Remake_0_0.png	
课椅	051C	1	https://acnhcdn.com/latest/FtrIcon/FtrSchoolChairS_Remake_1_0.png	
课椅	051C	2	https://acnhcdn.com/latest/FtrIcon/FtrSchoolChairS_Remake_2_0.png	
课椅	051C	3	https://acnhcdn.com/latest/FtrIcon/FtrSchoolChairS_Remake_3_0.png	
课椅	051C	4	https://acnhcdn.com/latest/FtrIcon/FtrSchoolChairS_Remake_4_0.png	
课椅	051C	5	https://acnhcdn.com/latest/FtrIcon/FtrSchoolChairS_Remake_5_0.png	
洗手处	0522	0	https://acnhcdn.com/latest/FtrIcon/FtrLavatory_Remake_0_0.png	
洗手处	0522	1	https://acnhcdn.com/latest/FtrIcon/FtrLavatory_Remake_1_0.png	
洗手处	0522	2	https://acnhcdn.com/latest/FtrIcon/FtrLavatory_Remake_2_0.png	
洗手处	0522	3	https://acnhcdn.com/latest/FtrIcon/FtrLavatory_Remake_3_0.png	
洗手处	0522	4	https://acnhcdn.com/latest/FtrIcon/FtrLavatory_Remake_4_0.png	
洗手处	0522	5	https://acnhcdn.com/latest/FtrIcon/FtrLavatory_Remake_5_0.png	
人体模型	0525	0	https://acnhcdn.com/latest/FtrIcon/FtrAnatomicalmodel.png	
显微镜	0527	0	https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_0_0.png	
显微镜	0527	1	https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_1_0.png	
显微镜	0527	2	https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_2_0.png	
骨骼标本	052E	0	https://acnhcdn.com/latest/FtrIcon/FtrSchoolSkeleton.png	
课桌	0530	0	https://acnhcdn.com/latest/FtrIcon/FtrSchoolTableS_Remake_0_0.png	
课桌	0530	1	https://acnhcdn.com/latest/FtrIcon/FtrSchoolTableS_Remake_1_0.png	
课桌	0530	2	https://acnhcdn.com/latest/FtrIcon/FtrSchoolTableS_Remake_2_0.png	
课桌	0530	3	https://acnhcdn.com/latest/FtrIcon/FtrSchoolTableS_Remake_3_0.png	
课桌	0530	4	https://acnhcdn.com/latest/FtrIcon/FtrSchoolTableS_Remake_4_0.png	
课桌	0530	5	https://acnhcdn.com/latest/FtrIcon/FtrSchoolTableS_Remake_5_0.png	
演讲台	0531	0	https://acnhcdn.com/latest/FtrIcon/FtrLectern.png	
讲台	0532	0	https://acnhcdn.com/latest/FtrIcon/FtrSchoolTeachertable_Remake_0_0.png	
讲台	0532	1	https://acnhcdn.com/latest/FtrIcon/FtrSchoolTeachertable_Remake_1_0.png	
讲台	0532	2	https://acnhcdn.com/latest/FtrIcon/FtrSchoolTeachertable_Remake_2_0.png	
仓鼠笼	0544	0	https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_0_0.png	
仓鼠笼	0544	1	https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_1_0.png	
仓鼠笼	0544	2	https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_2_0.png	
仓鼠笼	0544	3	https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_3_0.png	
仓鼠笼	0544	4	https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_4_0.png	
地球仪	0583	0	https://acnhcdn.com/latest/FtrIcon/FtrGlobe_Remake_0_0.png	
地球仪	0583	1	https://acnhcdn.com/latest/FtrIcon/FtrGlobe_Remake_1_0.png	
地球仪	0583	2	https://acnhcdn.com/latest/FtrIcon/FtrGlobe_Remake_2_0.png	
摄影棚录影机	0584	0	https://acnhcdn.com/latest/FtrIcon/FtrCameraTV_Remake_0_0.png	
摄影棚录影机	0584	1	https://acnhcdn.com/latest/FtrIcon/FtrCameraTV_Remake_1_0.png	
炊火	0595	0	https://acnhcdn.com/latest/FtrIcon/FtrBonfire.png	
篝火	0596	0	https://acnhcdn.com/latest/FtrIcon/FtrCampfire.png	
油灯	0598	0	https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_0_0.png	
油灯	0598	1	https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_1_0.png	
油灯	0598	2	https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_2_0.png	
油灯	0598	3	https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_3_0.png	
油灯	0598	4	https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_4_0.png	
油灯	0598	5	https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_5_0.png	
油灯	0598	6	https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_6_0.png	
油灯	0598	7	https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_7_0.png	
野营饭盒	0599	0	https://acnhcdn.com/latest/FtrIcon/FtrMesstin.png	
睡袋	059A	0	https://acnhcdn.com/latest/FtrIcon/FtrSleepingbag_Remake_0_0.png	
睡袋	059A	1	https://acnhcdn.com/latest/FtrIcon/FtrSleepingbag_Remake_1_0.png	
睡袋	059A	2	https://acnhcdn.com/latest/FtrIcon/FtrSleepingbag_Remake_2_0.png	
睡袋	059A	3	https://acnhcdn.com/latest/FtrIcon/FtrSleepingbag_Remake_3_0.png	
睡袋	059A	4	https://acnhcdn.com/latest/FtrIcon/FtrSleepingbag_Remake_4_0.png	
睡袋	059A	5	https://acnhcdn.com/latest/FtrIcon/FtrSleepingbag_Remake_5_0.png	
睡袋	059A	6	https://acnhcdn.com/latest/FtrIcon/FtrSleepingbag_Remake_6_0.png	
睡袋	059A	7	https://acnhcdn.com/latest/FtrIcon/FtrSleepingbag_Remake_7_0.png	
陨石	059F	0	https://acnhcdn.com/latest/FtrIcon/FtrMeteo.png	
登月舱	05A0	0	https://acnhcdn.com/latest/FtrIcon/FtrModule.png	
火箭	05A1	0	https://acnhcdn.com/latest/FtrIcon/FtrRocket.png	
月球车	05A2	0	https://acnhcdn.com/latest/FtrIcon/FtrMoonrover.png	
人工卫星	05A3	0	https://acnhcdn.com/latest/FtrIcon/FtrSatellite.png	
太空梭	05A4	0	https://acnhcdn.com/latest/FtrIcon/FtrShuttle.png	
太空人	05A5	0	https://acnhcdn.com/latest/FtrIcon/FtrSpacesuit.png	
飞碟	05A7	0	https://acnhcdn.com/latest/FtrIcon/FtrUFO.png	
大提琴	05A9	0	https://acnhcdn.com/latest/FtrIcon/FtrCello_Remake_0_0.png	
大提琴	05A9	1	https://acnhcdn.com/latest/FtrIcon/FtrCello_Remake_1_0.png	
大提琴	05A9	2	https://acnhcdn.com/latest/FtrIcon/FtrCello_Remake_2_0.png	
举重床	05AC	0	https://acnhcdn.com/latest/FtrIcon/FtrPressbench.png	
拳击钟	05B0	0	https://acnhcdn.com/latest/FtrIcon/FtrGong.png	
婴儿车	05D5	0	https://acnhcdn.com/latest/FtrIcon/FtrBabycar_Remake_0_0.png	
婴儿车	05D5	1	https://acnhcdn.com/latest/FtrIcon/FtrBabycar_Remake_1_0.png	
婴儿车	05D5	2	https://acnhcdn.com/latest/FtrIcon/FtrBabycar_Remake_2_0.png	
婴儿车	05D5	3	https://acnhcdn.com/latest/FtrIcon/FtrBabycar_Remake_3_0.png	
婴儿车	05D5	4	https://acnhcdn.com/latest/FtrIcon/FtrBabycar_Remake_4_0.png	
洋娃娃	05D7	0	https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_0_0.png	
洋娃娃	05D7	1	https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_1_0.png	
洋娃娃	05D7	2	https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_2_0.png	
洋娃娃	05D7	3	https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_3_0.png	
洋娃娃	05D7	4	https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_4_0.png	
洋娃娃	05D7	5	https://acnhcdn.com/latest/FtrIcon/FtrDoll_Remake_5_0.png	
大熊熊	05DB	0	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_0.png	
大熊熊	05DB	1	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_0.png	
大熊熊	05DB	2	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_2_0.png	
大熊熊	05DB	3	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_3_0.png	
大熊熊	05DB	4	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_4_0.png	
大熊熊	05DB	5	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_5_0.png	
大熊熊	05DB	32	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_1.png	
大熊熊	05DB	33	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_1.png	
大熊熊	05DB	34	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_2_1.png	
大熊熊	05DB	35	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_3_1.png	
大熊熊	05DB	36	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_4_1.png	
大熊熊	05DB	37	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_5_1.png	
大熊熊	05DB	64	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_2.png	
大熊熊	05DB	65	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_2.png	
大熊熊	05DB	66	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_2_2.png	
大熊熊	05DB	67	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_3_2.png	
大熊熊	05DB	68	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_4_2.png	
大熊熊	05DB	69	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_5_2.png	
大熊熊	05DB	96	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_3.png	
大熊熊	05DB	97	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_3.png	
大熊熊	05DB	98	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_2_3.png	
大熊熊	05DB	99	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_3_3.png	
大熊熊	05DB	100	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_4_3.png	
大熊熊	05DB	101	https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_5_3.png	
中熊熊	05DC	0	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_0.png	
中熊熊	05DC	1	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_0.png	
中熊熊	05DC	2	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_0.png	
中熊熊	05DC	3	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_0.png	
中熊熊	05DC	4	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_0.png	
中熊熊	05DC	5	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_0.png	
中熊熊	05DC	32	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_1.png	
中熊熊	05DC	33	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_1.png	
中熊熊	05DC	34	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_1.png	
中熊熊	05DC	35	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_1.png	
中熊熊	05DC	36	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_1.png	
中熊熊	05DC	37	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_1.png	
中熊熊	05DC	64	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_2.png	
中熊熊	05DC	65	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_2.png	
中熊熊	05DC	66	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_2.png	
中熊熊	05DC	67	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_2.png	
中熊熊	05DC	68	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_2.png	
中熊熊	05DC	69	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_2.png	
中熊熊	05DC	96	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_3.png	
中熊熊	05DC	97	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_3.png	
中熊熊	05DC	98	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_3.png	
中熊熊	05DC	99	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_3.png	
中熊熊	05DC	100	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_3.png	
中熊熊	05DC	101	https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_3.png	
小熊熊	05DD	0	https://acnhcdn.com/latest/FtrIcon/FtrBearS_Remake_0_0.png	
小熊熊	05DD	1	https://acnhcdn.com/latest/FtrIcon/FtrBearS_Remake_1_0.png	
小熊熊	05DD	2	https://acnhcdn.com/latest/FtrIcon/FtrBearS_Remake_2_0.png	
